timestamp,battery_id,state,speed_kph,voltage_V,current_A,soc_percent,state_of_health,ambient_temp_C
2024-01-15 09:06:00,KF-H107,in_use,41.08,50.71,16.96,77.84,91.08,26.82
2024-01-15 09:06:30,KF-H107,in_use,21.62,50.75,17.99,77.79,92.16,24.07
2024-01-15 09:07:00,KF-H107,in_use,29.99,51.65,15.77,77.72,,27.59
2024-01-15 09:07:30,KF-H107,in_use,23.51,50.2,17.72,77.67,90.57,23.35
2024-01-15 09:08:00,KF-H107,in_use,22.57,50.39,16.09,77.6,87.16,24.97
2024-01-15 09:08:30,KF-H107,in_use,39.44,51.15,20.41,77.55,90.09,26.47
2024-01-15 09:09:00,KF-H107,in_use,26.43,49.93,19.45,77.49,90.74,28.55
2024-01-15 09:09:30,KF-H107,in_use,30.95,49.92,17.48,77.44,92.12,26.06
2024-01-15 09:10:00,KF-H107,in_use,28.53,50.89,19.79,77.39,89.99,24.48
2024-01-15 09:10:30,KF-H107,in_use,31.1,50.64,20.29,77.33,90.16,24.72
2024-01-15 09:11:00,KF-H107,in_use,34.14,50.42,17.51,77.27,93.01,26.92
2024-01-15 09:11:30,KF-H107,in_use,,50.45,18.21,77.21,93.03,28.29
2024-01-15 09:12:00,KF-H107,in_use,44.39,50.25,20.76,77.14,89.93,28.17
2024-01-15 09:12:30,KF-H107,in_use,42.32,50.51,14.69,77.09,92.33,27.17
2024-01-15 09:13:00,KF-H107,in_use,34.67,50.95,20.17,77.02,89.92,27.59
2024-01-15 09:13:30,KF-H107,in_use,24.65,50.39,17.63,76.96,95.61,25.01
2024-01-15 09:14:00,KF-H107,in_use,23.53,50.49,20.68,76.92,90.3,26.57
2024-01-15 09:14:30,KF-H107,in_use,38.17,50.45,19.46,76.84,91.7,26.86
2024-01-15 09:15:00,KF-H107,in_use,36.63,50.15,15.95,76.78,90.43,28.82
2024-01-15 09:15:30,KF-H107,in_use,30.17,50.49,15.26,76.71,91.95,25.4
2024-01-15 09:16:00,KF-H107,in_use,31.21,50.39,19.28,76.66,89.5,24.06
2024-01-15 09:16:30,KF-H107,in_use,49.62,50.45,13.39,76.6,88.68,22.44
2024-01-15 09:17:00,KF-H107,in_use,35.68,50.18,16.12,76.53,94.08,23.39
2024-01-15 09:17:30,KF-H107,in_use,26.01,50.36,18.43,76.48,91.7,26.94
2024-01-15 09:18:00,KF-H107,in_use,39.91,50.92,18.04,76.41,92.28,27.85
2024-01-15 09:18:30,KF-H107,in_use,33.73,50.76,21.68,76.35,91.75,30.8
2024-01-15 09:19:00,KF-H107,in_use,28.55,50.33,18.2,76.29,90.44,27.54
2024-01-15 09:19:30,KF-H107,in_use,31.9,51.66,18.8,76.23,89.72,23.72
2024-01-15 09:20:00,KF-H107,in_use,27.6,50.2,20.62,76.16,,
2024-01-15 09:20:30,KF-H107,in_use,54.73,50.25,17.41,76.1,90.19,29.8
2024-01-15 09:21:00,KF-H107,in_use,31.13,50.3,14.49,76.04,92.77,28.92
2024-01-15 09:21:30,KF-H107,in_use,31.9,50.17,17.67,75.97,92.02,31.33
2024-01-15 09:22:00,KF-H107,in_use,28.54,50.7,16.44,75.91,93.16,
2024-01-15 09:22:30,KF-H107,in_use,55.25,50.54,18.67,75.85,93.54,31.66
2024-01-15 09:23:00,KF-H107,in_use,37.06,50.46,,75.79,87.7,25.26
2024-01-15 09:23:30,KF-H107,in_use,26.76,50.31,16.31,75.72,,26.29
2024-01-15 09:24:00,KF-H107,in_use,27.87,50.47,14.21,75.64,91.55,25.47
2024-01-15 09:24:30,KF-H107,in_use,42.14,50.54,21.74,75.59,,26.95
2024-01-15 09:25:00,KF-H107,in_use,22.69,51.17,20.11,75.54,89.04,27.83
2024-01-15 09:25:30,KF-H107,in_use,39.74,49.88,16.56,75.46,90.21,25.54
2024-01-15 09:26:00,KF-H107,in_use,45.42,51.23,,75.39,91.33,29.86
2024-01-15 09:26:30,KF-H107,in_use,46.72,50.34,17.02,75.33,87.29,27.72
2024-01-15 09:27:00,KF-H107,in_use,23.13,,16.73,75.27,91.04,27.32
2024-01-15 09:27:30,KF-H107,in_use,32.49,50.84,17.76,75.2,89.56,27.29
2024-01-15 09:28:00,KF-H107,in_use,36.76,,14.9,75.15,90.65,22.48
2024-01-15 09:28:30,KF-H107,in_use,35.72,50.4,20.61,75.09,88.79,25.55
2024-01-15 09:29:00,KF-H107,in_use,50.51,50.96,14.75,75.02,93.12,25.3
2024-01-15 09:29:30,KF-H107,in_use,32.65,,12.65,74.97,92.05,26.49
2024-01-15 09:30:00,KF-H107,in_use,31.45,50.25,15.18,74.89,91.2,26.49
2024-01-15 09:30:30,KF-H107,in_use,41.46,50.39,17.7,74.83,90.96,24.13
2024-01-15 09:31:00,KF-H107,in_use,46.88,50.83,20.46,74.77,93.05,25.29
2024-01-15 09:31:30,KF-H107,in_use,14.17,50.84,22.14,74.69,90.05,23.31
2024-01-15 09:32:00,KF-H107,in_use,29.72,50.4,23.55,74.63,89.19,28.17
2024-01-15 09:32:30,KF-H107,in_use,23.87,50.38,19.66,74.58,89.2,
2024-01-15 09:33:00,KF-H107,in_use,43.05,50.58,20.2,74.52,91.5,23.29
2024-01-15 09:33:30,KF-H107,in_use,39.31,51.32,17.91,74.46,91.61,25.12
2024-01-15 09:34:00,KF-H107,in_use,44.88,50.76,19.1,74.41,91.51,28.97
2024-01-15 09:34:30,KF-H107,in_use,38.09,50.42,18.81,74.34,94.63,24.31
2024-01-15 09:35:00,KF-H107,in_use,39.27,51.12,18.31,74.29,90.59,25.36
2024-01-15 09:35:30,KF-H107,in_use,23.52,51.39,20.18,74.23,89.4,25.36
2024-01-15 09:36:00,KF-H107,in_use,53.41,50.16,20.42,74.16,88.7,26.73
2024-01-15 09:36:30,KF-H107,in_use,45.68,,,74.09,86.63,28.23
2024-01-15 09:37:00,KF-H107,in_use,48.52,50.59,15.21,74.03,94.25,26.67
2024-01-15 09:37:30,KF-H107,in_use,37.69,50.61,19.23,,93.64,23.5
2024-01-15 09:38:00,KF-H107,in_use,,50.7,19.73,73.91,89.46,29.66
2024-01-15 09:38:30,KF-H107,in_use,39.89,51.47,16.73,73.86,92.09,28.85
2024-01-15 09:39:00,KF-H107,in_use,21.94,51.18,20.57,73.79,91.88,30.08
2024-01-15 09:39:30,KF-H107,in_use,34.49,50.36,18.44,73.73,94.01,27.43
2024-01-15 09:40:00,KF-H107,in_use,44.97,50.62,18.83,73.66,89.65,28.69
2024-01-15 09:40:30,KF-H107,in_use,35.33,50.9,19.12,73.6,91.57,26.0
2024-01-15 09:41:00,KF-H107,in_use,29.45,50.26,18.88,73.54,84.47,26.2
2024-01-15 09:41:30,KF-H107,in_use,34.95,50.89,19.09,73.49,91.6,27.12
2024-01-15 09:42:00,KF-H107,in_use,28.22,50.36,17.75,73.43,87.46,28.61
2024-01-15 09:42:30,KF-H107,in_use,33.94,50.62,18.04,73.35,92.15,25.38
2024-01-15 09:43:00,KF-H107,in_use,31.85,50.64,15.54,73.29,93.45,26.74
2024-01-15 09:43:30,KF-H107,in_use,,50.43,19.51,73.22,94.29,28.65
2024-01-15 09:44:00,KF-H107,in_use,36.68,50.14,14.1,73.17,94.04,25.44
2024-01-15 09:44:30,KF-H107,in_use,37.06,49.95,15.04,73.1,89.57,27.49
2024-01-15 09:45:00,KF-H107,in_use,28.36,49.64,20.48,73.02,,28.62
2024-01-15 09:45:30,KF-H107,in_use,35.97,50.23,21.16,72.97,96.76,28.04
2024-01-15 09:46:00,KF-H107,in_use,27.92,50.56,18.28,72.88,90.17,26.18
2024-01-15 09:46:30,KF-H107,in_use,35.11,50.33,16.61,72.82,91.59,26.78
2024-01-15 09:47:00,KF-H107,in_use,46.09,50.32,19.97,72.76,93.47,
2024-01-15 09:47:30,KF-H107,in_use,42.32,50.66,17.43,72.72,92.21,28.6
2024-01-15 09:48:00,KF-H107,in_use,32.04,50.76,16.7,72.65,88.85,23.65
2024-01-15 09:48:30,KF-H107,in_use,25.36,50.55,18.25,72.61,92.24,28.63
2024-01-15 09:49:00,KF-H107,in_use,30.01,50.93,17.45,72.55,89.1,26.08
2024-01-15 09:49:30,KF-H107,in_use,29.24,50.13,16.56,72.5,93.31,26.78
2024-01-15 09:50:00,KF-H107,in_use,21.64,50.02,13.64,72.44,90.76,28.67
2024-01-15 09:50:30,KF-H107,in_use,33.84,50.08,19.66,72.37,89.98,26.4
2024-01-15 09:51:00,KF-H107,in_use,33.77,50.26,17.58,72.34,94.1,26.93
2024-01-15 09:51:30,KF-H107,in_use,37.09,50.88,19.2,72.29,92.79,26.64
2024-01-15 09:52:00,KF-H107,in_use,47.35,50.32,21.47,72.22,,28.06
2024-01-15 09:52:30,KF-H107,in_use,,50.14,15.52,72.15,91.46,28.41
2024-01-15 09:53:00,KF-H107,in_use,23.34,50.27,17.67,72.08,92.73,28.54
2024-01-15 09:53:30,KF-H107,in_use,34.18,50.7,,72.02,92.65,24.63
2024-01-15 09:54:00,KF-H107,in_use,35.65,50.58,19.16,71.97,86.2,26.34
2024-01-15 09:54:30,KF-H107,in_use,37.91,51.2,18.6,71.9,89.75,28.85
2024-01-15 09:55:00,KF-H107,in_use,32.47,50.35,15.1,71.85,92.18,27.67
2024-01-15 09:55:30,KF-H107,in_use,39.04,50.53,16.73,71.8,94.51,28.05
2024-01-15 09:56:00,KF-H107,in_use,36.4,50.54,18.41,71.74,89.63,25.05
2024-01-15 09:56:30,KF-H107,in_use,47.13,50.42,19.65,71.66,91.5,26.76
2024-01-15 09:57:00,KF-H107,in_use,46.45,50.2,19.55,71.6,93.65,25.97
2024-01-15 09:57:30,KF-H107,in_use,36.03,50.07,16.22,71.55,91.66,24.07
2024-01-15 09:58:00,KF-H107,in_use,,49.92,16.73,71.5,92.92,26.96
2024-01-15 09:58:30,KF-H107,in_use,47.21,50.61,13.58,71.43,90.24,26.32
2024-01-15 09:59:00,KF-H107,in_use,45.47,,19.26,71.39,,26.16
2024-01-15 09:59:30,KF-H107,in_use,40.29,49.69,20.51,71.35,89.02,31.25
2024-01-15 10:00:00,KF-H107,in_use,57.92,50.16,15.67,71.29,91.72,27.58
2024-01-15 10:00:30,KF-H107,in_use,21.23,50.34,21.9,71.23,89.96,26.38
2024-01-15 10:01:00,KF-H107,in_use,33.09,50.96,16.83,,89.8,30.08
2024-01-15 10:01:30,KF-H107,in_use,33.02,50.2,,71.11,89.15,28.56
2024-01-15 10:02:00,KF-H107,in_use,35.2,50.25,19.9,71.04,89.91,27.58
2024-01-15 10:02:30,KF-H107,in_use,37.53,50.22,18.69,70.98,90.07,30.11
2024-01-15 10:03:00,KF-H107,in_use,33.32,50.09,16.65,,93.42,
2024-01-15 10:03:30,KF-H107,in_use,53.55,50.86,16.93,70.88,90.72,26.31
2024-01-15 10:04:00,KF-H107,in_use,42.96,51.25,15.26,70.83,88.74,26.1
2024-01-15 10:04:30,KF-H107,in_use,35.16,50.58,18.77,70.76,94.92,24.68
2024-01-15 10:05:00,KF-H107,in_use,38.04,50.81,15.44,70.7,88.43,
2024-01-15 10:05:30,KF-H107,in_use,42.19,50.05,17.81,70.63,91.45,27.65
2024-01-15 10:06:00,KF-H107,in_use,42.75,50.29,19.43,70.56,93.41,25.97
2024-01-15 10:06:30,KF-H107,in_use,21.43,50.95,19.04,70.51,91.14,29.12
2024-01-15 10:07:00,KF-H107,in_use,26.56,50.49,16.7,70.46,89.76,26.69
2024-01-15 10:07:30,KF-H107,in_use,36.11,50.67,18.87,70.41,90.4,30.92
2024-01-15 10:08:00,KF-H107,in_use,41.58,50.81,16.98,70.37,92.17,28.04
2024-01-15 10:08:30,KF-H107,in_use,35.18,,15.94,70.32,89.38,31.59
2024-01-15 10:09:00,KF-H107,in_use,34.29,,21.19,70.25,91.24,
2024-01-15 10:09:30,KF-H107,in_use,28.52,,14.11,70.18,90.8,27.58
2024-01-15 10:10:00,KF-H107,in_use,42.64,51.04,17.94,70.11,,29.14
2024-01-15 10:10:30,KF-H107,in_use,29.29,49.96,17.51,70.04,91.81,27.27
2024-01-15 10:11:00,KF-H107,in_use,30.8,50.1,18.41,69.99,92.09,27.31
2024-01-15 10:11:30,KF-H107,in_use,13.12,50.62,16.63,69.91,89.3,28.26
2024-01-15 10:12:00,KF-H107,in_use,30.66,50.34,19.6,69.85,89.04,27.03
2024-01-15 10:12:30,KF-H107,in_use,34.65,50.9,16.11,69.79,91.56,25.3
2024-01-15 10:13:00,KF-H107,in_use,,50.36,16.75,69.73,91.44,24.11
2024-01-15 10:13:30,KF-H107,in_use,33.95,50.77,19.93,69.69,91.23,28.88
2024-01-15 10:14:00,KF-H107,in_use,,51.03,,69.63,92.16,29.98
2024-01-15 10:14:30,KF-H107,in_use,33.99,50.54,16.67,69.59,92.58,
2024-01-15 10:15:00,KF-H107,in_use,34.77,50.95,19.19,69.54,92.38,26.83
2024-01-15 10:15:30,KF-H107,in_use,34.01,50.46,16.21,69.5,90.85,27.34
2024-01-15 10:16:00,KF-H107,in_use,31.75,50.56,17.04,69.44,90.47,24.35
2024-01-15 10:16:30,KF-H107,in_use,33.17,50.98,17.09,69.37,90.95,
2024-01-15 10:17:00,KF-H107,in_use,39.14,50.5,17.65,69.32,89.02,26.55
2024-01-15 10:17:30,KF-H107,in_use,36.66,50.73,14.71,69.27,89.66,29.21
2024-01-15 10:18:00,KF-H107,in_use,26.07,50.99,17.99,69.22,90.39,30.14
2024-01-15 10:18:30,KF-H107,in_use,31.45,50.93,19.47,69.17,87.45,26.79
2024-01-15 10:19:00,KF-H107,in_use,,50.31,18.21,69.11,90.86,22.19
2024-01-15 10:19:30,KF-H107,in_use,38.96,50.01,14.25,69.06,91.29,26.31
2024-01-15 10:20:00,KF-H107,in_use,30.21,50.8,16.62,69.01,91.98,28.56
2024-01-15 10:20:30,KF-H107,in_use,46.01,50.44,20.83,68.94,90.04,26.99
2024-01-15 10:21:00,KF-H107,in_use,44.0,50.28,19.82,68.87,90.33,31.08
2024-01-15 10:21:30,KF-H107,in_use,48.74,50.66,16.57,68.82,92.72,30.49
2024-01-15 10:22:00,KF-H107,in_use,41.35,50.52,23.83,68.76,91.54,29.91
2024-01-15 10:22:30,KF-H107,in_use,41.35,50.02,19.37,68.71,90.02,26.44
2024-01-15 10:23:00,KF-H107,in_use,42.27,50.43,18.09,68.66,90.59,28.2
2024-01-15 10:23:30,KF-H107,in_use,38.21,50.74,18.0,68.6,93.84,31.22
2024-01-15 10:24:00,KF-H107,in_use,23.58,50.61,17.61,,94.05,21.99
2024-01-15 10:24:30,KF-H107,in_use,35.33,50.86,18.29,68.48,91.73,27.35
2024-01-15 10:25:00,KF-H107,in_use,32.26,,18.11,68.41,,28.0
2024-01-15 10:25:30,KF-H107,in_use,35.79,50.88,21.07,68.35,92.37,
2024-01-15 10:26:00,KF-H107,in_use,43.3,50.16,18.73,68.28,90.98,26.87
2024-01-15 10:26:30,KF-H107,in_use,28.08,50.17,16.48,68.23,91.8,23.08
2024-01-15 10:27:00,KF-H107,in_use,33.77,49.77,19.32,68.17,92.23,28.63
2024-01-15 10:27:30,KF-H107,in_use,32.74,51.19,22.52,68.11,87.73,24.05
2024-01-15 10:28:00,KF-H107,in_use,26.79,50.36,17.18,68.04,87.96,26.07
2024-01-15 10:28:30,KF-H107,in_use,25.24,50.83,17.48,67.97,92.71,24.59
2024-01-15 10:29:00,KF-H107,in_use,,51.06,17.71,67.91,90.0,29.83
2024-01-15 10:29:30,KF-H107,in_use,29.14,50.34,16.13,67.85,89.08,30.18
2024-01-15 10:30:00,KF-H107,in_use,47.56,50.72,19.61,67.78,88.83,28.48
2024-01-15 10:30:30,KF-H107,in_use,25.08,50.51,,67.72,86.22,27.78
2024-01-15 10:31:00,KF-H107,in_use,42.26,50.36,20.94,67.67,90.28,
2024-01-15 10:31:30,KF-H107,in_use,43.32,49.73,16.92,67.6,92.4,26.79
2024-01-15 10:32:00,KF-H107,in_use,42.51,50.68,18.49,67.53,88.96,28.01
2024-01-15 10:32:30,KF-H107,in_use,21.07,50.94,17.68,67.46,88.97,23.95
2024-01-15 10:33:00,KF-H107,in_use,,51.14,16.69,67.4,92.87,
2024-01-15 10:33:30,KF-H107,in_use,29.95,50.19,16.85,67.33,93.72,29.33
2024-01-15 10:34:00,KF-H107,in_use,,51.86,,67.27,91.72,
2024-01-15 10:34:30,KF-H107,in_use,36.45,49.84,17.94,67.22,90.46,23.07
2024-01-15 10:35:00,KF-H107,in_use,45.07,50.68,18.91,67.16,90.15,25.71
2024-01-15 10:35:30,KF-H107,in_use,23.03,50.5,18.49,67.09,92.39,26.52
2024-01-15 10:36:00,KF-H107,in_use,30.76,49.45,19.28,67.05,90.29,31.03
2024-01-15 10:36:30,KF-H107,in_use,47.64,50.83,19.66,67.0,92.28,24.24
2024-01-15 10:37:00,KF-H107,in_use,22.42,50.41,15.32,66.93,92.95,25.83
2024-01-15 10:37:30,KF-H107,in_use,38.87,50.44,17.15,66.87,91.13,30.04
2024-01-15 10:38:00,KF-H107,in_use,28.37,51.01,17.12,66.81,90.75,27.38
2024-01-15 10:38:30,KF-H107,in_use,31.81,50.14,17.92,66.75,91.9,26.46
2024-01-15 10:39:00,KF-H107,in_use,33.8,50.22,21.86,66.68,91.01,28.12
2024-01-15 10:39:30,KF-H107,in_use,29.09,50.11,20.35,66.62,88.42,27.31
2024-01-15 10:40:00,KF-H107,in_use,37.99,50.76,17.91,66.55,91.44,27.24
2024-01-15 10:40:30,KF-H107,in_use,42.83,50.26,19.91,66.5,90.67,28.19
2024-01-15 10:41:00,KF-H107,in_use,33.57,51.25,13.59,66.42,92.85,24.84
2024-01-15 10:41:30,KF-H107,in_use,29.12,50.34,17.69,66.37,91.65,30.72
2024-01-15 10:42:00,KF-H107,in_use,17.24,50.75,19.51,66.29,92.96,25.85
2024-01-15 10:42:30,KF-H107,in_use,46.15,50.57,16.18,66.23,87.74,28.67
2024-01-15 10:43:00,KF-H107,in_use,36.21,50.25,17.66,66.15,92.3,26.3
2024-01-15 10:43:30,KF-H107,in_use,11.68,50.3,19.96,66.11,89.7,27.75
2024-01-15 10:44:00,KF-H107,in_use,24.5,,21.68,66.02,89.33,29.5
2024-01-15 10:44:30,KF-H107,in_use,30.3,50.16,19.41,65.96,90.08,30.27
2024-01-15 10:45:00,KF-H107,in_use,36.64,50.81,17.91,,92.68,28.45
2024-01-15 10:45:30,KF-H107,in_use,34.74,50.27,19.04,65.85,89.7,28.12
2024-01-15 10:46:00,KF-H107,in_use,16.5,50.12,19.01,65.8,94.61,28.16
2024-01-15 10:46:30,KF-H107,in_use,36.75,50.83,17.2,65.76,90.91,27.2
2024-01-15 10:47:00,KF-H107,in_use,32.22,50.58,19.7,65.69,90.76,27.48
2024-01-15 10:47:30,KF-H107,in_use,29.14,,15.52,65.63,92.59,26.27
2024-01-15 10:48:00,KF-H107,in_use,29.99,50.34,18.78,65.57,93.02,28.08
2024-01-15 10:48:30,KF-H107,in_use,32.69,51.39,17.25,65.51,91.56,25.64
2024-01-15 10:49:00,KF-H107,in_use,43.51,50.43,18.35,65.46,93.53,27.4
2024-01-15 10:49:30,KF-H107,in_use,22.07,50.42,15.19,65.39,90.47,29.58
2024-01-15 10:50:00,KF-H107,in_use,26.39,50.48,20.2,65.32,93.32,25.48
2024-01-15 10:50:30,KF-H107,in_use,37.56,50.34,17.05,65.26,90.24,29.44
2024-01-15 10:51:00,KF-H107,in_use,43.2,50.77,17.58,65.19,89.52,26.35
2024-01-15 10:51:30,KF-H107,in_use,33.01,49.79,18.97,65.13,92.08,28.06
2024-01-15 10:52:00,KF-H107,in_use,28.05,50.76,16.61,65.06,93.63,29.6
2024-01-15 10:52:30,KF-H107,in_use,,50.82,18.48,65.0,92.05,23.82
2024-01-15 10:53:00,KF-H107,in_use,24.11,50.13,14.55,64.94,95.45,29.47
2024-01-15 10:53:30,KF-H107,in_use,,50.03,20.09,64.89,92.31,26.88
2024-01-15 10:54:00,KF-H107,in_use,38.23,50.48,11.97,64.81,87.88,29.17
2024-01-15 10:54:30,KF-H107,in_use,35.86,49.95,17.29,64.76,90.81,24.11
2024-01-15 10:55:00,KF-H107,in_use,24.05,50.72,,64.69,91.08,28.19
2024-01-15 10:55:30,KF-H107,in_use,25.38,50.0,16.16,64.63,94.15,27.91
2024-01-15 10:56:00,KF-H107,in_use,39.46,50.01,18.76,64.57,95.19,26.59
2024-01-15 10:56:30,KF-H107,in_use,33.05,51.11,15.1,64.52,89.32,27.26
2024-01-15 10:57:00,KF-H107,in_use,38.92,49.46,18.3,64.48,93.93,24.5
2024-01-15 10:57:30,KF-H107,in_use,27.59,50.28,20.06,64.43,90.0,28.92
2024-01-15 10:58:00,KF-H107,in_use,31.52,50.82,17.8,64.37,91.12,28.52
2024-01-15 10:58:30,KF-H107,in_use,36.0,51.01,18.51,64.29,86.22,28.34
2024-01-15 10:59:00,KF-H107,in_use,39.17,50.93,17.14,64.24,93.69,30.09
2024-01-15 10:59:30,KF-H107,in_use,50.99,50.39,15.64,64.18,88.67,27.47
2024-01-15 11:00:00,KF-H107,charging,0.0,,-12.37,64.18,91.69,29.72
2024-01-15 11:00:30,KF-H107,charging,0.0,51.96,-13.02,64.18,91.18,
2024-01-15 11:01:00,KF-H107,charging,0.0,51.98,,64.18,90.91,27.75
2024-01-15 11:01:30,KF-H107,charging,0.0,,-13.05,64.18,,25.87
2024-01-15 11:02:00,KF-H107,charging,0.0,52.07,-13.24,64.18,92.06,25.03
2024-01-15 11:02:30,KF-H107,charging,0.0,52.07,-10.45,64.18,92.76,26.47
2024-01-15 11:03:00,KF-H107,charging,0.0,52.08,-12.42,64.18,88.22,28.99
2024-01-15 11:03:30,KF-H107,charging,0.0,52.17,-12.57,64.18,,
2024-01-15 11:04:00,KF-H107,charging,0.0,52.24,-11.98,64.18,92.64,24.86
2024-01-15 11:04:30,KF-H107,charging,0.0,52.02,-13.33,64.18,88.21,27.2
2024-01-15 11:05:00,KF-H107,charging,0.0,52.05,-10.61,,91.63,25.31
2024-01-15 11:05:30,KF-H107,charging,0.0,,-11.84,64.18,90.21,26.75
2024-01-15 11:06:00,KF-H107,charging,0.0,52.01,-12.6,64.18,89.89,27.08
2024-01-15 11:06:30,KF-H107,charging,0.0,,-12.69,64.18,89.79,27.86
2024-01-15 11:07:00,KF-H107,charging,0.0,52.03,-12.11,64.18,91.54,25.94
2024-01-15 11:07:30,KF-H107,charging,0.0,52.04,-11.17,64.18,90.15,27.71
2024-01-15 11:08:00,KF-H107,charging,0.0,51.92,-11.56,64.18,89.79,26.26
2024-01-15 11:08:30,KF-H107,charging,0.0,52.15,-12.26,64.18,89.85,
2024-01-15 11:09:00,KF-H107,charging,0.0,52.27,-11.92,64.18,89.49,27.11
2024-01-15 11:09:30,KF-H107,charging,0.0,52.19,-13.24,64.18,91.91,26.2
2024-01-15 11:10:00,KF-H107,charging,0.0,51.77,-11.12,64.18,91.61,28.95
2024-01-15 11:10:30,KF-H107,charging,0.0,51.97,-12.3,64.18,,31.85
2024-01-15 11:11:00,KF-H107,charging,0.0,52.04,-11.05,64.18,89.08,29.5
2024-01-15 11:11:30,KF-H107,charging,0.0,51.72,-10.92,64.18,90.36,27.83
2024-01-15 11:12:00,KF-H107,charging,,52.11,-12.12,64.18,89.07,25.34
2024-01-15 11:12:30,KF-H107,charging,0.0,51.72,-12.05,64.18,90.64,27.8
2024-01-15 11:13:00,KF-H107,charging,0.0,52.39,-10.14,64.18,90.83,21.9
2024-01-15 11:13:30,KF-H107,charging,0.0,52.05,-12.69,,96.29,29.18
2024-01-15 11:14:00,KF-H107,charging,0.0,52.28,-12.62,64.18,92.57,29.58
2024-01-15 11:14:30,KF-H107,charging,,52.33,-10.98,64.18,88.18,25.87
2024-01-15 11:15:00,KF-H107,charging,0.0,52.29,-11.41,64.18,92.73,28.5
2024-01-15 11:15:30,KF-H107,charging,0.0,51.82,-11.37,64.18,87.99,27.13
2024-01-15 11:16:00,KF-H107,charging,0.0,51.78,-11.2,64.18,86.46,26.21
2024-01-15 11:16:30,KF-H107,charging,0.0,52.0,-11.99,64.18,92.66,28.33
2024-01-15 11:17:00,KF-H107,charging,0.0,51.8,-12.24,64.18,89.84,28.31
2024-01-15 11:17:30,KF-H107,charging,0.0,51.75,-12.18,64.18,93.37,24.48
2024-01-15 11:18:00,KF-H107,charging,0.0,52.16,,64.18,88.03,27.17
2024-01-15 11:18:30,KF-H107,charging,0.0,,-11.44,64.18,93.24,31.09
2024-01-15 11:19:00,KF-H107,charging,0.0,51.8,-12.76,64.18,89.79,26.2
2024-01-15 11:19:30,KF-H107,charging,0.0,52.27,-11.89,64.18,91.07,27.57
2024-01-15 11:20:00,KF-H107,charging,0.0,51.73,-12.88,64.18,90.72,28.11
2024-01-15 11:20:30,KF-H107,charging,0.0,51.89,-12.36,64.18,89.67,27.98
2024-01-15 11:21:00,KF-H107,charging,0.0,52.26,-12.45,64.18,92.62,27.52
2024-01-15 11:21:30,KF-H107,charging,0.0,52.38,-10.9,64.18,93.5,
2024-01-15 11:22:00,KF-H107,charging,0.0,51.91,-12.99,64.18,89.69,28.97
2024-01-15 11:22:30,KF-H107,charging,0.0,51.65,-10.93,64.18,89.6,26.48
2024-01-15 11:23:00,KF-H107,charging,0.0,52.07,-10.55,64.18,88.23,27.91
2024-01-15 11:23:30,KF-H107,charging,0.0,52.23,-12.04,64.18,92.32,25.59
2024-01-15 11:24:00,KF-H107,charging,0.0,52.51,-11.61,64.18,93.96,24.78
2024-01-15 11:24:30,KF-H107,charging,0.0,51.8,,64.18,88.16,27.45
2024-01-15 11:25:00,KF-H107,charging,0.0,51.99,-11.36,64.18,90.43,30.08
2024-01-15 11:25:30,KF-H107,charging,,52.23,-11.96,64.18,91.71,25.68
2024-01-15 11:26:00,KF-H107,charging,0.0,52.04,-12.66,64.18,,30.67
2024-01-15 11:26:30,KF-H107,charging,0.0,51.98,-11.95,64.18,87.66,28.73
2024-01-15 11:27:00,KF-H107,charging,0.0,51.83,-12.09,64.18,91.37,27.8
2024-01-15 11:27:30,KF-H107,charging,0.0,51.95,-11.79,64.18,89.43,26.77
2024-01-15 11:28:00,KF-H107,charging,0.0,51.78,-12.05,64.18,90.41,25.75
2024-01-15 11:28:30,KF-H107,charging,0.0,51.92,-12.4,64.18,90.92,25.0
2024-01-15 11:29:00,KF-H107,charging,0.0,51.88,-13.43,64.18,92.23,27.67
2024-01-15 11:29:30,KF-H107,charging,0.0,52.1,-13.85,64.18,92.09,
2024-01-15 11:30:00,KF-H107,not_in_use,0.0,52.0,0.0,64.18,91.25,29.9
2024-01-15 11:30:30,KF-H107,not_in_use,0.0,,0.0,64.18,92.22,
2024-01-15 11:31:00,KF-H107,not_in_use,0.0,51.88,0.0,64.18,88.83,22.82
2024-01-15 11:31:30,KF-H107,not_in_use,0.0,51.92,0.0,64.18,92.51,
2024-01-15 11:32:00,KF-H107,not_in_use,0.0,51.76,0.0,64.18,90.7,27.13
2024-01-15 11:32:30,KF-H107,not_in_use,0.0,52.07,0.0,64.18,91.26,23.8
2024-01-15 11:33:00,KF-H107,not_in_use,0.0,51.77,0.0,64.18,90.98,24.97
2024-01-15 11:33:30,KF-H107,not_in_use,0.0,51.86,0.0,64.18,91.45,30.71
2024-01-15 11:34:00,KF-H107,not_in_use,0.0,52.06,0.0,64.18,89.78,26.46
2024-01-15 11:34:30,KF-H107,not_in_use,0.0,51.91,0.0,64.18,,25.86
2024-01-15 11:35:00,KF-H107,not_in_use,0.0,52.48,0.0,64.18,94.91,30.91
2024-01-15 11:35:30,KF-H107,not_in_use,0.0,52.0,0.0,64.18,90.11,26.82
2024-01-15 11:36:00,KF-H107,not_in_use,0.0,52.05,0.0,64.18,89.8,25.77
